,review,title,rating,purchased_product,date
259,It’s a Christmas gift,It’s a Christmas gift so I can’t really answer all the questions,4.0,"['Special Size: Tall', 'Size: X-Large Tall', 'Color: Academy Blue (409)/Steel']",2022-11-14
260,"It's incredibly thin, but that's to be expected so it can be breathable. It does still feel overall durable and it is very comfortable.","It's great, but very thin",4.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2022-07-28
261,"Great pullover, just very, very thin!",Very thin,4.0,"['Special Size: Tall', 'Size: Large Tall', 'Color: Academy Blue (409)/Steel']",2022-10-30
262,"HaPpy with this shirt, fit it for a nice price!",Nice shirt,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2022-10-11
263,Nice,Nice,4.0,"['Special Size: Standard', 'Size: Small', 'Color: Black (001)/Charcoal']",2022-10-02
264,Fit well and stylish,Fit as expected,4.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Academy Blue (409)/Steel']",2022-10-20
265,"Have to wait and see how long they will last,  Very thin material.",Nice. Lightweight comfortable sun protection.,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2022-08-11
266,"I ordered a large, but I was sent an X-large.  Now, I have to wait for the right size, but I still love the quality.",Comfort and price.,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2022-06-07
267,It is not good for the summertime and it is a little loose.,So so,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2022-08-09
268,A bit tight but good quality.,Runs a bit tight,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2022-07-22
269,"This is very light weight and had that stretchy feel that exists in most wicking athletic wear. I don’t wear this to work out, but it works great as a light jacket to wear on a slightly cool morning while golfing. Also, looks nice enough to wear as a “shirt”. For the price, you cant beat it.",Good shirt at a good price,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2021-03-17
270,"Very light-weight material, but also very thin. It is a nice addition over another shirt as a warmer weather layer for the price, but I would not wear it on its own or for warmth. I have only worn it in a non-workout capacity due to fabric thinness and lack of stretch compared to other UA tops.",Light-weight but thin pullover,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2021-03-06
271,I ordered the white and verified a few times prior to ordering - the white is actually a very light gray.  Too nice to return - still need a white one.  Will have to check other brands I guess.,White is not white,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Halo Gray (014)/White']",2021-06-10
272,Purchased this for my bf - he shoots pool and wanted something lightweight to wear while doing so. It fit perfect and the quality seems that it will last a long time.,My bf loves it!,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2021-09-24
273,Love the shirt. But it runs a little small. It fits pretty slim though. You may want to go up 2 sizes.,Runs slightly slim,4.0,"['Special Size: Tall', 'Size: 3X-Large Tall', 'Color: Black (001)/Charcoal']",2022-01-23
274,Very light weight.  Good for cool weather.,None,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2022-05-13
275,"Nice and light, comfortable and warm. It’s great for a round of golf on a breezy day and looks good enough for the marshals to leave you alone.",Great for golf,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Carbon Heather (090)/Black']",2022-01-05
276,Too small,Get one larger size up,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2022-07-28
277,Very comfortable.  Not sure how long it will last as it’s very thin.,Comfortable but thin,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2022-03-19
278,"Very thin and comfortable. Stylish, and bright. This zip up is very well made as expected the UA. It arrived and I discovered it was thinner than I expected, but i actually really like it that way. 3x fits me well as as a 3x should fit.","Thin, stylish and durable",4.0,"['Special Size: Standard', 'Size: 3X-Large', 'Color: Academy Blue (409)/Steel']",2021-02-16
279,i expected to be more fit,a liitle loose,4.0,"['Special Size: Standard', 'Size: Small', 'Color: Academy Blue (409)/Steel']",2022-06-06
280,"Lightweight and comfortable, but not warm or durable.",Not very durable,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2022-02-16
281,"It's good quality but very thin, almost sheer type look.",Nice but very thin,4.0,"['Special Size: Standard', 'Size: Small', 'Color: Academy Blue (409)/Steel']",2022-01-14
282,"I have a wide chest, and these tend to run a little larger than the ones I bought in the past, noted for later.  The material is also a little thicker than before as well.",A double-edged sword,4.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Black (001)/Charcoal']",2021-01-28
283,Still a good product.,A little smaller than I expected.,4.0,"['Special Size: Standard', 'Size: 3X-Large', 'Color: Red (602)/Black']",2022-02-22
284,Comfortable,Good product,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2021-12-22
285,"some are almost see through and all seem to fit a bit different, however, I have 6 of them",great for workouts,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2021-03-15
286,UA is great gear!,UA is great gear!,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Carbon Heather (090)/Black']",2021-10-29
287,"Good for protecting against heat, humidity, and sun.",Baller,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2021-07-17
288,"Good quality overall, only concern is durability.",Good quality overall,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Royal (402)/Black']",2021-07-05
289,"I intend to wear this as an undershirt for winter tennis in Florida.  It may be a little light for that purpose on some ""cold"" days (45 degrees F), but it will be useful.  Material is very comfortable and the shirt looks good.","Thin Material, But Nice",4.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2019-06-19
290,"Good cold weather protection if it was 4"" longer in the torso would be perfect.",Runs a little to short in the torso,4.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Royal (402)/Black']",2020-12-25
291,Gave for a gift to my son he loved it..got him a large .true to size great fit .,True to size,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2019-12-10
292,"Its very thin, so if you are looking to run with it, its fits only to the spring ;)",The fabric is thin...,4.0,"['Special Size: Standard', 'Size: Medium', 'Color: Black (001)/Charcoal']",2020-03-02
293,Material is real thin almost see through,it is ok,4.0,"['Special Size: Standard', 'Size: Small', 'Color: Carbon Heather (090)/Black']",2021-01-08
294,Good stuff,You will like it,4.0,"['Special Size: Standard', 'Size: Large', 'Color: Halo Gray (014)/White']",2021-01-04
295,"This shirt is comfy, looks nice, and is lightweight. Came as described. Sizing is accurate. Would get another in a different color if they’re ever on sale again.",Solid shirt!,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2023-11-30
296,"Bought this for my spouse and it fits true to size, nice and lightweight. Zipper is smooth. Great value.",Great Lightweight Shirt,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2024-01-19
297,Love the fit and great price. Material is a bit thin but that’s by design. Would buy it again.,Great value,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: (391) Marine Od Green / Black / White']",2023-12-02
298,"I have bought this in blue and black. Both fit great, very breathable",Love these,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2024-01-21
299,Love the light weight,Great buy,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Academy Blue (409)/Steel']",2024-01-15
300,"great sale-fits well, comfy and he is happy! was hoping too small so I could wear it",the price was right,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-12-27
301,"It's thin, comfortable, and airy - I wear this to the gym and other outdoor activities like hiking. It provides sun protection without the body feeling hot. The arms were a bit long on me.","Comfortable, thin, and airy",5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Halo Gray (014)/White']",2023-11-13
302,I have this shirt in several colors.  They are great. Very comfortable and versatile. Could use for the gym and still looks nice with jeans etc.,Love these,5.0,"['Special Size: Standard', 'Size: 3X-Large', 'Color: (404) Team Royal / / White']",2024-01-25
303,"Light on the body, breathable and quick rinse, shake and air dry. I would prefer a smaller fit to my  actual size for frictionless arm movement on the sides.",Easy Wear,5.0,"['Special Size: Standard', 'Size: Large', 'Color: (391) Marine Od Green / Black / White']",2024-01-22
304,Bought as a Christmas gift and my Grandson loves these shirts.,Great Under Armour Shirt,5.0,"['Special Size: Standard', 'Size: Large', 'Color: (391) Marine Od Green / Black / White']",2024-01-20
305,"I have not try this sports brand before, I think ill gonna buy more so comfty notbthe fabric that I expected but its nice.",Under Armor..,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2024-01-05
306,"What I expected. Im a big guy, so finding this in my size was awesome!!",Good value,5.0,"['Special Size: Standard', 'Size: 4X-Large', 'Color: Academy Blue (409)/Steel']",2024-01-10
307,Great item and fast shipping,Great item,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2024-01-15
308,Name brand gift.,Lightweight,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Black (001)/Charcoal']",2024-01-16
309,Excellent,Review,5.0,"['Special Size: Standard', 'Size: Large', 'Color: (369) Lime Surge / / Black']",2024-01-16
310,Bought this for my brother for Christmas. He loves it and says it’s very comfortable. Recommend to anyone.,Great gift,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2023-12-29
311,Every dad needs one!,Love the shirt,5.0,"['Special Size: Tall', 'Size: X-Large Tall', 'Color: Black']",2024-01-06
312,Bought it for my husband. When I ask his review he says “it’s a shirt”.  My opinion is no complaints so it must be good 😁,He likes it,5.0,"['Special Size: Tall', 'Size: XX-Large Tall', 'Color: Academy Blue (409)/Steel']",2023-12-17
313,Son loved it,Great shirt,5.0,"['Special Size: Tall', 'Size: X-Large Tall', 'Color: Red (602)/Black']",2023-12-31
314,Good quality item,Unde armour light weight hoodie,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Academy']",2023-12-31
315,very comfortable,Fast shipping,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Academy Blue (409)/Steel']",2023-12-31
316,"I recently got for my father because he “needed more shirts like this”, as if he doesn’t have enough. But I ordered and was surprised because even I liked it. This material is nice and smooth and extremely comfortable. The only problem is it shrunk just a little in the wash but not enough that I would give this 4 stars. I recommend!",I recommend!!,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-11-20
317,5 STAR PRODUCT/O STARS PRIME SHIPPING,STAR PRODUCT /O STARS PRIME shipping with prime 2023...TERRIBLE,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: (391) Marine Od Green / Black / White']",2023-12-22
318,Beautiful and comfortable!,Beautiful and comfortable!,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: (573) Mystic Magenta / / Black']",2023-12-22
319,The material is very soft and fits well.,Nice fit and feel,5.0,"['Special Size: Standard', 'Size: Small', 'Color: Academy Blue (409)/Steel']",2023-12-19
320,Nice light pullover. Looks great and fits well.,Great fit and nice looking,5.0,"['Special Size: Standard', 'Size: Large', 'Color: (877) After Burn / Orange Blast / Black']",2023-12-19
321,Work outside so I was looking for a light pullover for sun protection.  I have ordered it three times,I wear it all the time,5.0,"['Special Size: Tall', 'Size: 4X-Large Tall', 'Color: Academy Blue (409)/Steel']",2023-12-06
322,Great quality and price. Will be buying more.,Great quality,5.0,"['Special Size: Standard', 'Size: X-Small', 'Color: Academy Blue (409)/Steel']",2023-12-16
323,Light & fits well,Fits well great work out shirt,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Black (001)/Charcoal']",2023-12-18
324,My husband wore this for a casual holiday party.  The color was a perfect red and was comfortable to wear.,Perfect fit,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Red (602)/Black']",2023-12-04
325,Fit true to size,Great quality,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Carbon Heather (090)/Black']",2023-12-16
326,Good quality,Size was perfect,5.0,"['Special Size: Standard', 'Size: X-Small', 'Color: Academy Blue (409)/Steel']",2023-12-16
327,good quality...love the fitting,fit as expected,5.0,"['Special Size: Standard', 'Size: Small', 'Color: Carbon Heather (090)/Black']",2023-12-14
328,Great item and I would buy it again.,Jacket ..,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-12-08
329,"Comfortable, 1/4 zip, sleeves correct length, brighter more colorful options should be made available.",Fit is as described,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2023-11-22
330,"Have another one of these, in different color and short sleeve.  Both work just as well.","Good product, dry fit",5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-08-26
331,"It is a thinner quarter zip, but very comfortable. It fit just a bit too short, but not incredibly short. It is great workout or active gear, not too great at keeping you really warm though. The collar also isn’t annoying. Very comfortable and would recommend!",Great Quarter Zip,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Black (001)/Charcoal']",2023-10-23
332,This shirt is great. Great fabric for sports.,Fits Perfect for an Athlete,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Halo Gray (014)/White']",2023-11-17
333,Great shirt for the beach. The zipper could be better quality.,Nice shirt,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Halo Gray (014)/White']",2023-11-14
334,Great product great price with prime,Great Value,5.0,"['Special Size: Standard', 'Size: Large', 'Color: (369) Lime Surge / / Black']",2023-11-11
335,"This is a great quarter zip. Please be aware that it is thin, so it's not something that'll keep you warm, but it's great for workouts.",As advertised,5.0,"['Special Size: Tall', 'Size: 3X-Large Tall', 'Color: Black (001)/Charcoal']",2023-10-22
336,Fit as well,Very good,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-11-11
337,Bought this when it was on sale. It's a great ultra light pull over zip. I've used it frequently and it hasn't shown signs of wear and tear after several washes.,Pull Over,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Black (001)/Charcoal']",2023-10-17
338,Omg!,UnderArmor Pullover,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Black (001)/Charcoal']",2023-10-24
339,"I really like this Under Armour product! High quality,  very comfortable as well. As with most UA products. Remember to order a size up as UA tops tend to run a size smaller. I usually wear XXL so in UA I wear a XXL. Weird but good to know.",High quality Product and super COMFORTABLE,5.0,"['Special Size: Standard', 'Size: 3X-Large', 'Color: (508) Birdie Green / Coastal Teal / Black']",2023-09-07
340,"Lightweight and great for cooler summer evenings or mornings…not to heavy, fits as expected",Perfect,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Carbon Heather (090)/Black']",2023-10-30
341,For the price I  expected more quality,Ok product,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Black (001)/Charcoal']",2023-10-22
342,"I received a 1/4 zip produced in Jordan. It's well made, but sadly will have to be returned, as it is too large for me.",Get the Jordanian made one of you can.,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2022-09-06
343,I got Large Tall.  Fits great.  I’m 6’2”,Great shirt!,5.0,"['Special Size: Tall', 'Size: Large Tall', 'Color: Academy Blue (409)/Steel']",2023-10-16
344,I'm pleased with the purchase.,UA,5.0,"['Special Size: Tall', 'Size: 3X-Large Tall', 'Color: Black (001)/Charcoal']",2023-10-17
345,Got this when it was on a significant sale for my stepdad for Father's Day. Perfect gift for him as he took it to Canada for his annual fishing trip. Very helpful and warm for those light cool mornings on Lake Erie. Also bought one for my son but holding on to his for Christmas.,Great gift,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Carbon Heather (090)/Black']",2023-07-20
346,I wanted something lightweight to wear when it’s slightly cool but if it got a bit warmer it wouldn’t over heat you. This fit the bill.,Lightweight and thin! Perfect if you that’s what you want.,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Black (001)/Charcoal']",2023-08-16
347,Size up if you are a big more on the bigger side because it might shrink in the washer. But it is comfortable and I use it everyday since it arrived,🧏‍♂️,5.0,"['Special Size: Standard', 'Size: XX-Large', 'Color: Black (001)/Charcoal']",2023-08-29
348,I bought this UA shirt because I like the brand and it was on sale. I like Amazon Try It Before You Buy so I was able to make sure I got the right size and the quality is still there. I'm quite happy with it so I purchased it right after I received and tried it on.,Good quality!,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-07-02
349,Bought this to wear as a bottom layer when fishing. Wicks away moisture and stays dry.,Excellent under lay for outdoor sports!,5.0,"['Special Size: Standard', 'Size: X-Small', 'Color: Academy Blue (409)/Steel']",2023-07-04
350,Very good value.,Great value,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2023-10-08
351,Nice fit with long sleeves and a quarter zip front. Sleeves are useful for Spring and Fall. Zip is useful when it warms up in the afternoon.,nice shirt,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Red (602)/Black']",2023-07-31
352,Super comfortable to wear around the office,I love it,5.0,"['Special Size: Tall', 'Size: XX-Large Tall', 'Color: Carbon Heather (090)/Black']",2023-09-14
353,Comfortable,Nice shirt,5.0,"['Special Size: Standard', 'Size: Large', 'Color: League Red (626)/White']",2023-10-07
354,"This is a nice comfortable shirt for excercise or just casual wear.  Washes great, does not bind when you move, not much to dislike.",Nice pullover,5.0,"['Special Size: Tall', 'Size: XX-Large Tall', 'Color: Carbon Heather (090)/Black']",2023-08-27
355,"I bought this for my husband and he loves it.  Amazon has made shopping for my husband something I enjoy!  Before Amazon when clothes shopping for him could no longer be put off, the heavy feeling of dread would usually set in 72 hours before and by the time 24 hours and counting arrived I had a splitting headache that would rapidly inch its way to debilitating migraine when we walked into the first store.  When I initially showed him the picture of this black Under Armor long sleeve shirt, he hated it.  Once it arrived and he felt how soft and slightly silky it was he gave it a chance and tried it on~~~it fit beautifully.  The perfect fit….the material had enough give to not bunch up and cling or look like a second skin.  As you can you can imagine he’s a low maintenance guy so he is thrilled that it is stylish enough for a date night as well.  I can confidently say this purchase was a big hit.","Honestly, both sporty and low key casual",5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2022-03-29
356,"I ordered this pullover for my husband without reading the reviews. I was expecting a medium weight and when I felt the package I thought it was a nightgown or pajamas just by the weight. It is very, very lightweight. I thought it would be similar to other quarter-zips that I've picked up in-store or at the exchange on base. It is still a perfect fit and actually is exactly what he needed on a construction site, going in and out of his office, He is able to layer it with a thermal or dress shirt. It is thin enough to wear under a winter coat on the occasion we receive very cold temperatures on the NC coast.",THIS IS A VERY THIN PULLOVER.,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2023-01-08
357,Great quality and great price.,Good quality,5.0,"['Special Size: Standard', 'Size: X-Small', 'Color: Black (001)/Charcoal']",2023-09-19
358,Not sure if this classifies as a jacket but that is how I use it. I tend to run hot so I wanted a light weight jackets of sorts to wear mainly for golf especially early morning rounds. I can throw this over a polo and warm up and even play a few holes in it then take it off and it takes up almost no real estate/adds no weight to my bag.,Nice light weight,5.0,"['Special Size: Standard', 'Size: 3X-Large', 'Color: Academy Blue (409)/Steel']",2022-10-26
359,Great long sleeve shirt. As described and fit just right. I got the XL. I am 6ft and 215 lbs. and fits perfectly. Light enough to wear on summer days for great sun protection and for working out.,Great long sleeve shirt!,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Carbon Heather (090)/Black']",2023-07-10
360,Good,Good,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Halo Gray (014)/White']",2023-10-05
361,Under armor makes great clothes but this one is really good particularly for outdoor work with the zipper you have the option of pulling up covering up your neck or open it up to let air in,Versatile outdoor shirt,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-07-11
362,I use these mostly for hiking & will often layer depending on the weather/terrain.  While hiking in several National Parks (southwest & CA) in late April/early May 2023 they proved invaluable.  I could strip down/layer up & not have to worry about body/core temp.,Bought several of these,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2023-07-11
363,"My husband loves these 1/4 zip from under armour, they are a great quality. True to size and can’t beat the price!",Great price,5.0,"['Special Size: Tall', 'Size: X-Large Tall', 'Color: Carbon Heather (090)/Black']",2023-08-18
364,"This shirt is exactly what I was looking for, fit is perfect, light weight but durable, I liked it so much I bought 4 more!",Love this shirt,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Black (001)/Charcoal']",2023-08-19
365,Very comfortable and stretchy fabric.,Comfortable,5.0,"['Special Size: Tall', 'Size: 3X-Large Tall', 'Color: Black (001)/Charcoal']",2023-09-12
366,Exactly as described. Super light weight pull over great for when the warm winds pick up.,Perfect,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2023-08-14
367,"really good activewear shirt. bought it for my attack on Titan season 4 cosplay. have danced for literally over 5 hours wearing it, and it's amazing at regulating heat. I barely sweat in it. I feel like I could wear it multiple times without feeling super gross.",good shirt,5.0,"['Special Size: Standard', 'Size: X-Small', 'Color: Black (001)/Charcoal']",2023-06-21
368,Women have a plethora of choices for this type of throw on cover up; not so much for mens styling.  These are a great sun cover up and shield your skin from the fans and AC on a retail/restaurant visit during a hot day out.,"Loose fit sun cover up, with just enough warmth to get you through a restaurant visit at the beach",5.0,"['Special Size: Standard', 'Size: Large', 'Color: Carbon Heather (090)/Black']",2023-07-04
369,All good,All good,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Academy Blue (409)/Steel']",2023-09-11
370,Thin and comfortable,Great,5.0,"['Special Size: Standard', 'Size: Large', 'Color: (468) Sonar Blue / / Black']",2023-09-17
371,"The quick-drying, sweat-wicking material and easy layering front make it a top choice for my workout wardrobe. I ordered 5 of them. The loose fit is also great for increased comfort and flexibility. I couldn't be happier with this 1/2 zipper!","UA's workout zipper - Stay dry, comfortable, and stylish while you train",5.0,"['Special Size: Standard', 'Size: Large', 'Color: Carbon Heather (090)/Black']",2023-07-09
372,True to size! Great fit and value for money!,Great buy!,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2023-09-12
373,"This is a good looking, lightweight active top.  Looks great",Sharp!,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-08-17
374,"Years ago, it was easy to buy a long-sleeved half-zip mock-neck light-colored lightweight tee. They're hard to find now, but UA came through! Yes, as other reviewers have noted, the material is lightweight, and that's just what I want, enough for protection from sun and bugs on summer hikes and bike rides. Also a good base layer for cooler days. I was a little leery of buying this, as the material composition and UA name has changed since the first one I bought (same style number). But the new one looks and feels the same, so glad I took a chance.","unique, and perfect for summer, or as base layer",5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Halo Gray (014)/White']",2021-09-20
375,Under armour,Nice price,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Red (602)/Black']",2023-09-17
376,Great fit. Comfortable. Looks sharp. I wear it to work with tees and polos underneath.,Perfect Fit,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Black (001)/Charcoal']",2023-08-19
377,"First of all, I love UA shirts. I probably wear a UA shirt 5 days a week. I needed another long sleeve shirt and the price was right! Yes, the material is thin so I wear a t-shirt underneath. It's not as thick as my heat-gear shirt. What I like most though is the comfort it provides as well as it hides some bruising I get on my arms (from the medication I take). I also like the collar. Pics show it zipped up completely. In the winter this will be helpful, but you can fold it down like a regular polo collar. I will wear this shirt year round. I wanted blue, but this was out of stock so I got the gray. I am very happy with this purchase. This product arrived on time as expected.",Light weight and comfortable,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Carbon Heather (090)/Black']",2022-05-06
378,La misma talla q normalmente uso,Excelente,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Academy']",2023-08-19
379,My son is 5’10 and 145 lbs and the Medium fit him perfectly. The material is soft and stretchy. Love that it didn’t shrink in the washer and dryer. Great casual shirt!,My son loves it!,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Academy']",2023-06-17
380,very good,very good,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Academy']",2023-08-28
381,My husband loved it!,Nice,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Black (001)/Charcoal']",2023-08-09
382,These quarter zips are great,Great fit,5.0,"['Special Size: Tall', 'Size: XX-Large Tall', 'Color: Academy Blue (409)/Steel']",2023-08-13
383,Fit great!,As expected,5.0,"['Special Size: Standard', 'Size: X-Small', 'Color: Black (001)/Charcoal']",2023-08-15
384,I actually like the fact that it's very light weight.  But that's only because all of the other quarter zips in my closet are much warmer. It's great for an early morning round of golf when it's not quite warm enough for just a polo.,Very light weight,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Academy Blue (409)/Steel']",2023-05-10
385,This is a nice fit it for winter,Fitted,5.0,"['Special Size: Standard', 'Size: Large', 'Color: Black']",2023-08-06
386,ok,ok,5.0,"['Special Size: Standard', 'Size: X-Large', 'Color: Red (602)/Black']",2023-08-15
387,I lovs these shirts . I wish I had ons in every collor .,"amazing , airy , less forever",5.0,"['Special Size: Standard', 'Size: Small', 'Color: Academy Blue (409)/Steel']",2023-07-10
388,I enjoy this pullover over my polo for work on casual days.  It provides a little warmth if the ac in my building is set too low.,Very nice over a polo for casual work days,5.0,"['Special Size: Standard', 'Size: Medium', 'Color: Royal (402)/Black']",2023-06-07
